   Frequency       O5aStrain        O5bStrain       O5cStrain
   1.5271500e+02   2.7693982e-24   2.2187589e-24   1.9952512e-24
   1.5285700e+02   2.7394334e-24   2.2090643e-24   1.9930617e-24
   1.5299800e+02   2.7108214e-24   2.1998493e-24   1.9909665e-24
   1.5313900e+02   2.6931275e-24   2.1940359e-24   1.9894768e-24
   1.5328100e+02   2.6882506e-24   2.1921647e-24   1.9886813e-24
   1.5342200e+02   2.6806851e-24   2.1894748e-24   1.9877459e-24
   1.5356400e+02   2.6897896e-24   2.1918907e-24   1.9877085e-24
   1.5370600e+02   2.7163986e-24   2.1997075e-24   1.9886277e-24
   1.5384800e+02   2.7505486e-24   2.2099222e-24   1.9899784e-24
   1.5399000e+02   2.7664362e-24   2.2145072e-24   1.9903346e-24
   1.5413200e+02   2.7837983e-24   2.2195743e-24   1.9907796e-24
   1.5427400e+02   2.7583346e-24   2.2112462e-24   1.9888391e-24
   1.5441700e+02   2.7209101e-24   2.1992541e-24   1.9862506e-24
   1.5455900e+02   2.7057951e-24   2.1942198e-24   1.9849035e-24
   1.5470200e+02   2.6917780e-24   2.1895357e-24   1.9836174e-24
   1.5484500e+02   2.6777576e-24   2.1848639e-24   1.9823354e-24
   1.5498800e+02   2.6804773e-24   2.1853287e-24   1.9819608e-24
   1.5513100e+02   2.6825053e-24   2.1855829e-24   1.9815502e-24
   1.5527500e+02   2.6829870e-24   2.1853612e-24   1.9810535e-24
   1.5541800e+02   2.6873258e-24   2.1863277e-24   1.9807708e-24
   1.5556200e+02   2.6981511e-24   2.1892913e-24   1.9808394e-24
   1.5570500e+02   2.7330074e-24   2.1997118e-24   1.9822352e-24
   1.5584900e+02   2.7621749e-24   2.2084389e-24   1.9833347e-24
   1.5599300e+02   2.7589007e-24   2.2070539e-24   1.9826364e-24
   1.5613700e+02   2.7465632e-24   2.2028421e-24   1.9814360e-24
   1.5628100e+02   2.7245216e-24   2.1956268e-24   1.9797040e-24
   1.5642600e+02   2.7017146e-24   2.1882052e-24   1.9779362e-24
   1.5657000e+02   2.6977806e-24   2.1866299e-24   1.9772090e-24
   1.5671500e+02   2.6848588e-24   2.1822864e-24   1.9759904e-24
   1.5686000e+02   2.6863603e-24   2.1823854e-24   1.9755584e-24
   1.5700500e+02   2.6993850e-24   2.1860381e-24   1.9757564e-24
   1.5715000e+02   2.7086928e-24   2.1885545e-24   1.9757551e-24
   1.5729500e+02   2.7031827e-24   2.1864909e-24   1.9749432e-24
   1.5744000e+02   2.7119315e-24   2.1888392e-24   1.9749139e-24
   1.5758500e+02   2.7057035e-24   2.1865535e-24   1.9740639e-24
   1.5773100e+02   2.7113207e-24   2.1879329e-24   1.9738616e-24
   1.5787700e+02   2.7191797e-24   2.1900116e-24   1.9737848e-24
   1.5802300e+02   2.7269883e-24   2.1920806e-24   1.9737077e-24
   1.5816800e+02   2.7209272e-24   2.1898428e-24   1.9728699e-24
   1.5831500e+02   2.7331868e-24   2.1932987e-24   1.9730392e-24
   1.5846100e+02   2.7013429e-24   2.1830579e-24   1.9707803e-24
   1.5860700e+02   2.6757737e-24   2.1748149e-24   1.9688817e-24
   1.5875400e+02   2.6389875e-24   2.1631887e-24   1.9663887e-24
   1.5890000e+02   2.6133545e-24   2.1550369e-24   1.9645168e-24
   1.5904700e+02   2.5813401e-24   2.1450076e-24   1.9623179e-24
   1.5919400e+02   2.5824785e-24   2.1449898e-24   1.9618737e-24
   1.5934100e+02   2.5795341e-24   2.1437441e-24   1.9612154e-24
   1.5948800e+02   2.6003439e-24   2.1496623e-24   1.9618123e-24
   1.5963600e+02   2.6107754e-24   2.1524619e-24   1.9618620e-24
   1.5978300e+02   2.6044897e-24   2.1502013e-24   1.9610278e-24
   1.5993100e+02   2.6144984e-24   2.1528788e-24   1.9610582e-24
   1.6007800e+02   2.6400555e-24   2.1603093e-24   1.9619301e-24
   1.6022600e+02   2.6390525e-24   2.1596486e-24   1.9613768e-24
   1.6037400e+02   2.6420387e-24   2.1602078e-24   1.9610398e-24
   1.6052200e+02   2.6526596e-24   2.1631071e-24   1.9611168e-24
   1.6067100e+02   2.6296052e-24   2.1557034e-24   1.9593756e-24
   1.6081900e+02   2.6139652e-24   2.1505902e-24   1.9580437e-24
   1.6096800e+02   2.6004598e-24   2.1461383e-24   1.9568270e-24
   1.6111600e+02   2.6144721e-24   2.1500393e-24   1.9570810e-24
   1.6126500e+02   2.6385624e-24   2.1570328e-24   1.9578789e-24
   1.6141400e+02   2.6561254e-24   2.1620654e-24   1.9583347e-24
   1.6156300e+02   2.6447227e-24   2.1582188e-24   1.9572242e-24
   1.6171200e+02   2.6394716e-24   2.1562624e-24   1.9564488e-24
   1.6186200e+02   2.6269416e-24   2.1520825e-24   1.9552803e-24
   1.6201100e+02   2.6133068e-24   2.1475798e-24   1.9540598e-24
   1.6216100e+02   2.6097916e-24   2.1461604e-24   1.9533802e-24
   1.6231100e+02   2.5967235e-24   2.1418436e-24   1.9521928e-24
   1.6246100e+02   2.5982341e-24   2.1419522e-24   1.9517837e-24
   1.6261100e+02   2.6028926e-24   2.1430173e-24   1.9515434e-24
   1.6276100e+02   2.6115651e-24   2.1453065e-24   1.9515193e-24
   1.6291100e+02   2.6040961e-24   2.1426890e-24   1.9506333e-24
   1.6306200e+02   2.6078629e-24   2.1434862e-24   1.9503456e-24
   1.6321200e+02   2.6266400e-24   2.1488664e-24   1.9508690e-24
   1.6336300e+02   2.6360076e-24   2.1513870e-24   1.9508882e-24
   1.6351400e+02   2.6317256e-24   2.1497314e-24   1.9501720e-24
   1.6366500e+02   2.6342333e-24   2.1501553e-24   1.9498236e-24
   1.6381600e+02   2.6254405e-24   2.1471216e-24   1.9488663e-24
   1.6396700e+02   2.6109036e-24   2.1423421e-24   1.9476030e-24
   1.6411900e+02   2.5960132e-24   2.1374680e-24   1.9463222e-24
   1.6427100e+02   2.5930992e-24   2.1362389e-24   1.9456834e-24
   1.6442200e+02   2.6024538e-24   2.1387400e-24   1.9457037e-24
   1.6457400e+02   2.6259718e-24   2.1455732e-24   1.9464861e-24
   1.6472600e+02   2.6476944e-24   2.1518971e-24   1.9471832e-24
   1.6487800e+02   2.6601684e-24   2.1554011e-24   1.9473849e-24
   1.6503100e+02   2.6606317e-24   2.1552038e-24   1.9469300e-24
   1.6518300e+02   2.6638752e-24   2.1558680e-24   1.9466314e-24
   1.6533600e+02   2.6510347e-24   2.1515682e-24   1.9454519e-24
   1.6548800e+02   2.6252942e-24   2.1433259e-24   1.9435807e-24
   1.6564100e+02   2.5726972e-24   2.1269803e-24   1.9402881e-24
   1.6579400e+02   2.5293225e-24   2.1135929e-24   1.9375289e-24
   1.6594700e+02   2.5253058e-24   2.1120508e-24   1.9368434e-24
   1.6610100e+02   2.5234730e-24   2.1111607e-24   1.9362699e-24
   1.6625400e+02   2.5157342e-24   2.1085104e-24   1.9353932e-24
   1.6640800e+02   2.5502721e-24   2.1185177e-24   1.9367251e-24
   1.6656100e+02   2.5703568e-24   2.1242410e-24   1.9373160e-24
   1.6671500e+02   2.5825802e-24   2.1276067e-24   1.9374934e-24
   1.6686900e+02   2.6114652e-24   2.1360676e-24   1.9385702e-24
   1.6702300e+02   2.6336353e-24   2.1425278e-24   1.9392996e-24
   1.6717800e+02   2.6545357e-24   2.1486321e-24   1.9399673e-24
   1.6733200e+02   2.6675555e-24   2.1523286e-24   1.9402140e-24
   1.6748700e+02   2.6660204e-24   2.1515206e-24   1.9396600e-24
   1.6764100e+02   2.6784867e-24   2.1550591e-24   1.9398814e-24
   1.6779600e+02   2.6723716e-24   2.1528302e-24   1.9390767e-24
   1.6795100e+02   2.6297795e-24   2.1393465e-24   1.9362791e-24
   1.6810600e+02   2.6236485e-24   2.1371333e-24   1.9354806e-24
   1.6826200e+02   2.6086566e-24   2.1322078e-24   1.9342018e-24
   1.6841700e+02   2.5743792e-24   2.1214357e-24   1.9318995e-24
   1.6857300e+02   2.5677752e-24   2.1191008e-24   1.9310815e-24
   1.6872800e+02   2.5875909e-24   2.1247888e-24   1.9316771e-24
   1.6888400e+02   2.5929654e-24   2.1260954e-24   1.9315012e-24
   1.6904000e+02   2.5493653e-24   2.1125400e-24   1.9287145e-24
   1.6919600e+02   2.5314559e-24   2.1068163e-24   1.9273078e-24
   1.6935300e+02   2.5126922e-24   2.1008587e-24   1.9258603e-24
   1.6950900e+02   2.5200958e-24   2.1027435e-24   1.9257864e-24
   1.6966600e+02   2.5265906e-24   2.1043592e-24   1.9256641e-24
   1.6982200e+02   2.5736137e-24   2.1182305e-24   1.9276952e-24
   1.6997900e+02   2.5806680e-24   2.1200474e-24   1.9276125e-24
   1.7013600e+02   2.5826195e-24   2.1203146e-24   1.9272582e-24
   1.7029300e+02   2.5471162e-24   2.1092226e-24   1.9249090e-24
   1.7045100e+02   2.5460846e-24   2.1085817e-24   1.9243941e-24
   1.7060800e+02   2.5551434e-24   2.1109929e-24   1.9244181e-24
   1.7076600e+02   2.5424287e-24   2.1068231e-24   1.9232860e-24
   1.7092300e+02   2.5286705e-24   2.1023535e-24   1.9221059e-24
   1.7108100e+02   2.5379181e-24   2.1048106e-24   1.9221371e-24
   1.7123900e+02   2.5169124e-24   2.0981684e-24   1.9205766e-24
   1.7139700e+02   2.5091360e-24   2.0955122e-24   1.9197150e-24
   1.7155600e+02   2.5125544e-24   2.0962083e-24   1.9194376e-24
   1.7171400e+02   2.5177172e-24   2.0974318e-24   1.9192558e-24
   1.7187300e+02   2.5177514e-24   2.0971161e-24   1.9188034e-24
   1.7203200e+02   2.5279597e-24   2.0998592e-24   1.9188871e-24
   1.7219000e+02   2.5198203e-24   2.0970894e-24   1.9180094e-24
   1.7234900e+02   2.5355766e-24   2.1015087e-24   1.9183888e-24
   1.7250900e+02   2.5568101e-24   2.1076072e-24   1.9190632e-24
   1.7266800e+02   2.5687401e-24   2.1109108e-24   1.9192518e-24
   1.7282800e+02   2.5678713e-24   2.1103253e-24   1.9187550e-24
   1.7298700e+02   2.5954959e-24   2.1184401e-24   1.9197951e-24
   1.7314700e+02   2.6158429e-24   2.1243702e-24   1.9204518e-24
   1.7330700e+02   2.6330321e-24   2.1293565e-24   1.9209447e-24
   1.7346700e+02   2.6396704e-24   2.1310953e-24   1.9208638e-24
   1.7362700e+02   2.6415931e-24   2.1313766e-24   1.9205251e-24
   1.7378800e+02   2.6073957e-24   2.1205060e-24   1.9182083e-24
   1.7394800e+02   2.6007850e-24   2.1181607e-24   1.9174064e-24
   1.7410900e+02   2.5869468e-24   2.1136035e-24   1.9162126e-24
   1.7427000e+02   2.5891742e-24   2.1139697e-24   1.9158892e-24
   1.7443100e+02   2.5949675e-24   2.1154303e-24   1.9157600e-24
   1.7459200e+02   2.5788318e-24   2.1101771e-24   1.9144465e-24
   1.7475300e+02   2.5499930e-24   2.1010822e-24   1.9124595e-24
   1.7491400e+02   2.5324374e-24   2.0954521e-24   1.9110857e-24
   1.7507600e+02   2.5159342e-24   2.0901591e-24   1.9097712e-24
   1.7523800e+02   2.5150217e-24   2.0895679e-24   1.9092817e-24
   1.7540000e+02   2.5345215e-24   2.0951349e-24   1.9098727e-24
   1.7556200e+02   2.5301555e-24   2.0935007e-24   1.9092018e-24
   1.7572400e+02   2.5395655e-24   2.0960340e-24   1.9092634e-24
   1.7588600e+02   2.5510251e-24   2.0991982e-24   1.9094375e-24
   1.7604800e+02   2.5550315e-24   2.1001051e-24   1.9092158e-24
   1.7621100e+02   2.5633502e-24   2.1023262e-24   1.9092243e-24
   1.7637400e+02   2.5798847e-24   2.1070663e-24   1.9096787e-24
   1.7653700e+02   2.5869977e-24   2.1089363e-24   1.9096284e-24
   1.7670000e+02   2.5752114e-24   2.1050179e-24   1.9085567e-24
   1.7686300e+02   2.5717000e-24   2.1036358e-24   1.9079338e-24
   1.7702600e+02   2.5523218e-24   2.0974185e-24   1.9064599e-24
   1.7719000e+02   2.5198561e-24   2.0872700e-24   1.9042968e-24
   1.7735400e+02   2.5185582e-24   2.0865677e-24   1.9037943e-24
   1.7751700e+02   2.5507328e-24   2.0960095e-24   1.9050773e-24
   1.7768100e+02   2.5429551e-24   2.0933376e-24   1.9042299e-24
   1.7784600e+02   2.5526628e-24   2.0959807e-24   1.9043164e-24
   1.7801000e+02   2.5619033e-24   2.0984918e-24   1.9043834e-24
   1.7817400e+02   2.5611682e-24   2.0979625e-24   1.9039156e-24
   1.7833900e+02   2.5422813e-24   2.0919046e-24   1.9024726e-24
   1.7850400e+02   2.5364112e-24   2.0898158e-24   1.9017299e-24
   1.7866800e+02   2.5240691e-24   2.0857719e-24   1.9006470e-24
   1.7883300e+02   2.5294861e-24   2.0871063e-24   1.9005076e-24
   1.7899900e+02   2.5050917e-24   2.0794300e-24   1.8987854e-24
   1.7916400e+02   2.5018426e-24   2.0781469e-24   1.8981883e-24
   1.7932900e+02   2.5471368e-24   2.0915550e-24   1.9001722e-24
   1.7949500e+02   2.8425812e-24   2.1843589e-24   1.9164370e-24
   1.7966100e+02   4.2415392e-24   2.6921655e-24   2.0168125e-24
   1.7982700e+02   5.5965198e-24   3.2525508e-24   2.1445601e-24
   1.7999300e+02   6.3641536e-24   3.5879215e-24   2.2281806e-24
   1.8015900e+02   5.9475988e-24   3.4043786e-24   2.1812945e-24
   1.8032600e+02   4.8961857e-24   2.9560457e-24   2.0737372e-24
   1.8049200e+02   3.2224333e-24   2.3108038e-24   1.9378467e-24
   1.8065900e+02   2.5802944e-24   2.0992902e-24   1.8985794e-24
   1.8082600e+02   2.5410840e-24   2.0869989e-24   1.8960422e-24
   1.8099300e+02   2.5312841e-24   2.0837199e-24   1.8950980e-24
   1.8116000e+02   2.5162965e-24   2.0788773e-24   1.8938805e-24
   1.8132700e+02   2.4968909e-24   2.0727200e-24   1.8924347e-24
   1.8149500e+02   2.4927656e-24   2.0711776e-24   1.8917974e-24
   1.8166200e+02   2.4728956e-24   2.0649152e-24   1.8903374e-24
   1.8183000e+02   2.4873306e-24   2.0689455e-24   1.8906769e-24
   1.8199800e+02   2.4819030e-24   2.0670163e-24   1.8899745e-24
   1.8216600e+02   2.4894199e-24   2.0689769e-24   1.8899539e-24
   1.8233500e+02   2.4971469e-24   2.0710046e-24   1.8899442e-24
   1.8250300e+02   2.5283206e-24   2.0801438e-24   1.8911877e-24
   1.8267200e+02   2.5247320e-24   2.0787576e-24   1.8905808e-24
   1.8284000e+02   2.5220415e-24   2.0776470e-24   1.8900254e-24
   1.8300900e+02   2.5266823e-24   2.0787614e-24   1.8898601e-24
   1.8317800e+02   2.5302997e-24   2.0795673e-24   1.8896415e-24
   1.8334700e+02   2.5185655e-24   2.0757095e-24   1.8886030e-24
   1.8351700e+02   2.4967279e-24   2.0688081e-24   1.8870297e-24
   1.8368600e+02   2.4976649e-24   2.0687980e-24   1.8866696e-24
   1.8385600e+02   2.4986108e-24   2.0687897e-24   1.8863086e-24
   1.8402600e+02   2.5157597e-24   2.0736864e-24   1.8868101e-24
   1.8419600e+02   2.5216654e-24   2.0751872e-24   1.8867165e-24
   1.8436600e+02   2.5247623e-24   2.0758376e-24   1.8864742e-24
   1.8453600e+02   2.5327447e-24   2.0779774e-24   1.8864952e-24
   1.8470700e+02   2.5395325e-24   2.0797569e-24   1.8864519e-24
   1.8487700e+02   2.5429865e-24   2.0805238e-24   1.8862331e-24
   1.8504800e+02   2.5648454e-24   2.0869332e-24   1.8870105e-24
   1.8521900e+02   2.6030229e-24   2.0984317e-24   1.8886958e-24
   1.8539000e+02   2.6144118e-24   2.1016839e-24   1.8889213e-24
   1.8556100e+02   2.6073309e-24   2.0991997e-24   1.8881270e-24
   1.8573300e+02   2.5618559e-24   2.0848683e-24   1.8852308e-24
   1.8590400e+02   2.5317122e-24   2.0753565e-24   1.8831995e-24
   1.8607600e+02   2.5129925e-24   2.0693733e-24   1.8817930e-24
   1.8624800e+02   2.5148758e-24   2.0696584e-24   1.8814913e-24
   1.8642000e+02   2.5300983e-24   2.0740060e-24   1.8819062e-24
   1.8659200e+02   2.5628402e-24   2.0837485e-24   1.8832776e-24
   1.8676500e+02   2.5659797e-24   2.0844301e-24   1.8830474e-24
   1.8693700e+02   2.5682081e-24   2.0848343e-24   1.8827709e-24
   1.8711000e+02   2.5583181e-24   2.0815092e-24   1.8818328e-24
   1.8728300e+02   2.5611433e-24   2.0820954e-24   1.8815881e-24
   1.8745600e+02   2.5556417e-24   2.0801229e-24   1.8808912e-24
   1.8762900e+02   2.5473061e-24   2.0772838e-24   1.8800422e-24
   1.8780200e+02   2.5204748e-24   2.0688035e-24   1.8781990e-24
   1.8797500e+02   2.4977194e-24   2.0616103e-24   1.8765872e-24
   1.8814900e+02   2.4683000e-24   2.0524487e-24   1.8746325e-24
   1.8832300e+02   2.4656509e-24   2.0513689e-24   1.8740969e-24
   1.8849700e+02   2.4644489e-24   2.0507248e-24   1.8736384e-24
   1.8867100e+02   2.4818659e-24   2.0556878e-24   1.8741636e-24
   1.8884500e+02   2.5088970e-24   2.0635950e-24   1.8752098e-24
   1.8902000e+02   2.5287910e-24   2.0693770e-24   1.8758844e-24
   1.8919400e+02   2.5099950e-24   2.0633699e-24   1.8744834e-24
   1.8936900e+02   2.4958649e-24   2.0588007e-24   1.8733361e-24
   1.8954400e+02   2.5062627e-24   2.0616775e-24   1.8734999e-24
   1.8971900e+02   2.4934174e-24   2.0575015e-24   1.8724236e-24
   1.8989400e+02   2.4914741e-24   2.0566351e-24   1.8719305e-24
   1.9007000e+02   2.5246343e-24   2.0664427e-24   1.8733162e-24
   1.9024500e+02   2.5512702e-24   2.0743309e-24   1.8743719e-24
   1.9042100e+02   2.5500589e-24   2.0736836e-24   1.8739175e-24
   1.9059700e+02   2.5474168e-24   2.0725973e-24   1.8733862e-24
   1.9077300e+02   2.5454998e-24   2.0717347e-24   1.8728953e-24
   1.9094900e+02   2.5348256e-24   2.0681868e-24   1.8719303e-24
   1.9112500e+02   2.5288865e-24   2.0660953e-24   1.8712240e-24
   1.9130200e+02   2.5127325e-24   2.0608876e-24   1.8699669e-24
   1.9147900e+02   2.4928936e-24   2.0545809e-24   1.8685188e-24
   1.9165600e+02   2.4839685e-24   2.0516024e-24   1.8676585e-24
   1.9183300e+02   2.4720108e-24   2.0477145e-24   1.8666397e-24
   1.9201000e+02   2.4541379e-24   2.0420588e-24   1.8653128e-24
   1.9218700e+02   2.4228875e-24   2.0324333e-24   1.8632952e-24
   1.9236500e+02   2.4059324e-24   2.0271155e-24   1.8620320e-24
   1.9254200e+02   2.4014911e-24   2.0255244e-24   1.8614216e-24
   1.9272000e+02   2.4194195e-24   2.0305770e-24   1.8619678e-24
   1.9289800e+02   2.4221470e-24   2.0311164e-24   1.8617285e-24
   1.9307600e+02   2.4498907e-24   2.0391464e-24   1.8628001e-24
   1.9325500e+02   2.4784275e-24   2.0474782e-24   1.8639286e-24
   1.9343300e+02   2.4818669e-24   2.0482505e-24   1.8637338e-24
   1.9361200e+02   2.4609368e-24   2.0416567e-24   1.8622441e-24
   1.9379100e+02   2.4939627e-24   2.0513825e-24   1.8636229e-24
   1.9397000e+02   2.4974811e-24   2.0521846e-24   1.8634343e-24
   1.9414900e+02   2.4911835e-24   2.0500028e-24   1.8627210e-24
   1.9432800e+02   2.4943305e-24   2.0506927e-24   1.8625143e-24
   1.9450800e+02   2.5116115e-24   2.0556925e-24   1.8630668e-24
   1.9468700e+02   2.5245490e-24   2.0593866e-24   1.8633932e-24
   1.9486700e+02   2.5423997e-24   2.0646054e-24   1.8639898e-24
   1.9504700e+02   2.5419515e-24   2.0642041e-24   1.8635923e-24
   1.9522700e+02   2.5498199e-24   2.0663664e-24   1.8636501e-24
   1.9540800e+02   2.5351363e-24   2.0615811e-24   1.8624753e-24
   1.9558800e+02   2.4950314e-24   2.0490497e-24   1.8599370e-24
   1.9576900e+02   2.4555876e-24   2.0368372e-24   1.8574636e-24
   1.9595000e+02   2.4639233e-24   2.0390878e-24   1.8575337e-24
   1.9613100e+02   2.4519172e-24   2.0352024e-24   1.8565276e-24
   1.9631200e+02   2.4375345e-24   2.0306146e-24   1.8554000e-24
   1.9649300e+02   2.4572094e-24   2.0362716e-24   1.8560691e-24
   1.9667500e+02   2.4756908e-24   2.0415977e-24   1.8566816e-24
   1.9685600e+02   2.4716814e-24   2.0401222e-24   1.8561012e-24
   1.9703800e+02   2.4668899e-24   2.0384102e-24   1.8554784e-24
   1.9722000e+02   2.4666414e-24   2.0380741e-24   1.8550982e-24
   1.9740200e+02   2.4615886e-24   2.0362859e-24   1.8544636e-24
   1.9758500e+02   2.4558699e-24   2.0342975e-24   1.8537930e-24
   1.9776700e+02   2.4521011e-24   2.0329012e-24   1.8532290e-24
   1.9795000e+02   2.4649849e-24   2.0365331e-24   1.8535472e-24
   1.9813300e+02   2.4782612e-24   2.0402989e-24   1.8538909e-24
   1.9831600e+02   2.4669498e-24   2.0366108e-24   1.8529239e-24
   1.9849900e+02   2.4926378e-24   2.0441588e-24   1.8539362e-24
   1.9868200e+02   2.5229490e-24   2.0531796e-24   1.8552144e-24
   1.9886600e+02   2.4994440e-24   2.0457235e-24   1.8535789e-24
   1.9905000e+02   2.4947545e-24   2.0440362e-24   1.8529647e-24
   1.9923300e+02   2.5097146e-24   2.0483563e-24   1.8534140e-24
   1.9941700e+02   2.4772743e-24   2.0382048e-24   1.8513075e-24
   1.9960200e+02   2.4611302e-24   2.0330530e-24   1.8500849e-24
   1.9978600e+02   2.4846087e-24   2.0399265e-24   1.8509817e-24
   1.9997100e+02   2.4760237e-24   2.0370608e-24   1.8501623e-24
   2.0015500e+02   2.4707731e-24   2.0352137e-24   1.8495251e-24
   2.0034000e+02   2.4765606e-24   2.0367185e-24   1.8494774e-24
   2.0052500e+02   2.4640886e-24   2.0326803e-24   1.8484543e-24
   2.0071000e+02   2.4239135e-24   2.0203143e-24   1.8459723e-24
   2.0089600e+02   2.4355006e-24   2.0235411e-24   1.8462252e-24
   2.0108100e+02   2.4227854e-24   2.0194692e-24   1.8452016e-24
   2.0126700e+02   2.4071929e-24   2.0145486e-24   1.8440297e-24
   2.0145300e+02   2.4001521e-24   2.0121941e-24   1.8433079e-24
   2.0163900e+02   2.4372135e-24   2.0230493e-24   1.8448987e-24
   2.0182500e+02   2.4389658e-24   2.0233268e-24   1.8446388e-24
   2.0201200e+02   2.4468909e-24   2.0254668e-24   1.8447053e-24
   2.0219800e+02   2.4549747e-24   2.0276624e-24   1.8447844e-24
   2.0238500e+02   2.4492570e-24   2.0256837e-24   1.8441288e-24
   2.0257200e+02   2.4423899e-24   2.0233609e-24   1.8434138e-24
   2.0275900e+02   2.4399925e-24   2.0223893e-24   1.8429369e-24
   2.0294600e+02   2.4412755e-24   2.0225288e-24   1.8426560e-24
   2.0313400e+02   2.4331381e-24   2.0198274e-24   1.8418755e-24
   2.0332200e+02   2.4640342e-24   2.0289227e-24   1.8431689e-24
   2.0350900e+02   2.4800538e-24   2.0335524e-24   1.8436822e-24
   2.0369700e+02   2.4856055e-24   2.0350017e-24   1.8436345e-24
   2.0388600e+02   2.4716412e-24   2.0304995e-24   1.8425356e-24
   2.0407400e+02   2.4550181e-24   2.0252072e-24   1.8413012e-24
   2.0426200e+02   2.4398229e-24   2.0203671e-24   1.8401486e-24
